gene,raw_spearman_rho,qc_adjusted_rank_correlation,qc_adjusted_p,FDR_BH
TMPRSS9,0.028708227477037326,0.011520183133976552,0.9166601277501087,0.991643368612503
LRRC4,-0.036173539183115104,0.011458786197754393,0.917102711721026,0.9919113070593777
C11orf54,0.0491498925151456,0.011397678480502538,0.917543235884906,0.9919113070593777
DCAF4L2,0.019034590580418214,0.011394568092344636,0.9175656592693223,0.9919113070593777
DYNAP,0.013894860269689271,0.011381636494840988,0.917658886324457,0.9919113070593777
ITGA7,0.015575532538596833,0.011376192667278455,0.917698132543834,0.9919113070593777
MAP4,-0.037092046120773894,0.011360550975617523,0.9178108993826266,0.9919113070593777
PTPRG,-0.016884893492280634,0.011313614443231436,0.9181492922350651,0.9919113070593777
ERI2,-0.031600547195622435,0.011311030154426195,0.9181679243045334,0.9919113070593777
SFT2D2,0.04103967168262654,0.011298059431284365,0.9182614406080876,0.9919113070593777
PSMD10,0.009751807699824115,0.011283840599621167,0.9183639567984364,0.9919113070593777
HSPA1L,0.011393394567129176,0.011278006234470686,0.9184060223060564,0.9919113070593777
CAP1,0.00021496970881375804,0.011262910235166549,0.9185148648154716,0.9919113070593777
TSEN2,0.03883134649208521,0.011230872656883944,0.9187458614715598,0.9919113070593777
DVL3,0.009497752589407856,0.011204399416964092,0.9189367433366533,0.9920156056579308
MRPL43,0.016513582177056868,0.011148592539801877,0.919339146604008,0.992126652346473
WDR12,-0.02827828805940981,0.01113568429722261,0.9194322261784649,0.9921624485398812
ZRANB1,0.01014266171584913,0.011072844866336978,0.9198853681917989,0.992321596269666
TM4SF1,0.00828610513973031,0.011067714047685964,0.9199223682164981,0.992321596269666
CCSER2,0.02671487199530975,0.011054043084050799,0.9200209548727385,0.992321596269666
LTB4R,0.010377174125464139,0.011048758958231842,0.9200590610905574,0.992321596269666
ARRB1,-0.014969708813758061,0.010994439992341959,0.9204507901198233,0.9924209332795829
REC8,0.01581004494821184,0.010971932034956527,0.9206131150482678,0.9924667229732043
METTL9,0.009263240179792846,0.010939257858892368,0.9208487634117786,0.9924749346903023
SPO11,0.019855384014070745,0.010937516370277216,0.9208613233369373,0.9924749346903023
PC,-0.014129372679304279,0.010929132965714657,0.9209217862106138,0.9924749346903023
MFSD12,0.014363885088919288,0.010904762379183126,0.9210975545442182,0.9924749346903023
UNC119,-0.027340238420949778,0.010904401162025184,0.9211001597844302,0.9924749346903023
ALKBH6,0.002501465702560094,0.01088068573616399,0.9212712065807438,0.9925084366566288
MCF2L,0.014969708813758061,0.010841926280645129,0.9215507656825663,0.9925084366566288
MOB1B,-0.00668360367402775,0.01081064992022295,0.9217763586403706,0.9925210700637715
AKR1A1,0.016103185460230603,0.010796210255886285,0.9218805124417423,0.9925301396145878
LETM1,-0.0024428376001563415,0.010789279085793373,0.9219305076801645,0.9925301396145878
PPM1N,0.008735587258159077,0.010770650421884046,0.9220648796376597,0.9926102750701561
SETD1B,-0.022689075630252103,0.010756168054595604,0.9221693451090164,0.9926582076275866
EBI3,-0.03333984756693375,0.010745330885933563,0.9222475175790115,0.9926778330057201
PARD6A,0.023021301543873364,0.010702242042596791,0.9225583404883178,0.9926823823151553
PHKA1,-0.021125659566152043,0.010678124692373857,0.9227323169263447,0.9926823823151553
AP3B1,0.03384795778776627,0.0106735849913467,0.922765065582493,0.9926823823151553
TPT1,0.0012898182528825483,0.01067001073155926,0.9227908497948657,0.9926823823151553
P2RY2,0.04281805745554036,0.010665349676055955,0.9228244741198574,0.9926823823151553
STK11IP,0.02694938440492476,0.010646563398192753,0.9229599975667271,0.9926823823151553
FAIM2,0.014715653703341802,0.010622179936346133,0.9231359021460148,0.9926823823151553
PPP3R2,-0.027398866523353528,0.010603748529491296,0.9232688704925383,0.9926823823151553
CPE,-0.007152628493257767,0.010531676132369787,0.9237888372779522,0.9926823823151553
RDH13,0.0042798514754739106,0.010524471637040938,0.9238408159185052,0.9926823823151553
SULT6B1,0.012780926324017979,0.01051384064843382,0.9239175164382791,0.9926823823151553
PDE6G,0.01815516904436193,0.010513356644643574,0.9239210084482352,0.9926823823151553
OTUB1,0.020109439124487007,0.01050227382485145,0.9240009696146592,0.9926823823151553
DCST1,-0.008325190541332813,0.010481217670594213,0.9241528892251638,0.9926823823151553
HSF4,0.010807113543091655,0.010444718625421857,0.924416235327208,0.9926823823151553
PPP1R37,-0.009439124487004106,0.010435943604020581,0.9244795496405342,0.9926823823151553
ZMYM1,0.03271448114129372,0.0104335065429796,0.9244971338230363,0.9926823823151553
NRDE2,0.05505178815712331,0.010427064409282821,0.9245436160726554,0.9926823823151553
RBM14,0.009810435802227868,0.010424967626162459,0.9245587451513927,0.9926823823151553
TEP1,0.01280046902481923,0.010416757123754103,0.9246179872717271,0.9926823823151553
PLK2,0.013328121946453,0.010401809486649313,0.9247258416176277,0.9926823823151553
ISLR,0.03750244283760016,0.010379655858990538,0.9248856931275822,0.9926823823151553
IL32,0.03965213992573774,0.010374752264969235,0.9249210758577676,0.9926823823151553
MMRN2,-0.017803400429939418,0.010371754177104934,0.9249427091507717,0.9926823823151553
TMEM120B,-0.024389290599960912,0.010364984157246016,0.9249915597618318,0.9926823823151553
SH2D3C,-0.01670900918506938,0.010359886143383025,0.9250283458183719,0.9926823823151553
OGFOD3,0.007406683603674028,0.01034813292521978,0.9251131548471657,0.9926823823151553
WBP11,-0.06212624584717608,0.010314189079340287,0.925358091992227,0.9926823823151553
SFXN4,-0.007875708422904045,0.010312902438850935,0.9253673764643715,0.9926823823151553
PTH2,-0.03777604064881766,0.010283926593220366,0.9255764704821433,0.9926823823151553
CCDC149,-0.03275356654289623,0.010272013747344206,0.9256624368172671,0.9926823823151553
OPRD1,-0.000664451827242525,0.010254631383766845,0.9257878742079917,0.9926823823151553
DDN,-0.00668360367402775,0.01021794392175189,0.9260526300782587,0.9926823823151553
CDCA4,0.003341801837013875,0.010210465183967394,0.9261066015401663,0.9926823823151553
CLUAP1,0.0034004299394176274,0.010208393893029138,0.9261215493889619,0.9926823823151553
TOMM6,-0.03222591362126246,0.010193387204374406,0.9262298486588152,0.9926823823151553
BBS10,0.009497752589407856,0.010165894636606863,0.9264282586683702,0.9926823823151553
RPL19,-0.00934141098299785,0.010152879980488938,0.926522185185429,0.9926823823151553
TIMM17B,0.03130740668360368,0.010141822211395026,0.926601989677412,0.9926823823151553
NIT1,0.019601328903654486,0.010138537207203768,0.9266256978624334,0.9926823823151553
SERPINA3,-0.031385577486808675,0.010129389632234639,0.9266917171106037,0.9926823823151553
NDST2,-0.022337307015829585,0.010089991828293917,0.9269760618859514,0.9926823823151553
PLEKHG4,0.03765878444401016,0.010077040317117366,0.9270695385020691,0.9926823823151553
MOGAT2,-0.0020324408833300766,0.010062954475665423,0.9271712031886217,0.9926823823151553
NUBPL,-0.02001172562048075,0.010055245329240656,0.9272268445162211,0.9926823823151553
MAST3,0.04414696111002541,0.01001881153116793,0.9274898128391275,0.9927650623311958
C16orf54,0.00668360367402775,0.009996551250756837,0.9276504847539405,0.9927650623311958
IDH2,-0.04184092241547782,0.00997349533476212,0.927816902520122,0.9927650623311958
FAM174A,0.04162595270666406,0.009849177885098391,0.9287142800012994,0.9928334488459529
NHERF2,0.031659175298026185,0.009830770461625699,0.9288471603914707,0.9928334488459529
TAFA2,-0.039456712917725234,0.009829794717437976,0.9288542041947417,0.9928334488459529
PALS1,-0.01545827633378933,0.009799034606810803,0.9290762612723518,0.9928334488459529
GPC3,0.015516904436193083,0.009768064645672514,0.929299838737379,0.9928334488459529
CCNT2,-0.002149697088137581,0.00974166185940529,0.9294904493104531,0.9928334488459529
FBLN2,0.026910299003322258,0.009721733647034082,0.9296343203928061,0.9928334488459529
TMEM184C,0.05636114911080711,0.009716006585460313,0.9296756671458366,0.9928334488459529
CXCL12,0.004143052569865155,0.009655964750216784,0.9301091528062349,0.9928334488459529
MICALL1,0.001973812780926324,0.009655555258431234,0.9301121092951872,0.9928334488459529
CCNE1,0.06183310533515732,0.009643524069886654,0.9301989736725943,0.9928334488459529
ARL6IP5,0.07197576705100646,0.009627495007815429,0.9303147036979833,0.9928334488459529
AKAP10,0.025952706664060972,0.009588502701294303,0.9305962346664164,0.9928334488459529
FBP2,-0.009009185069376589,0.009577353869398276,0.9306767326646636,0.9928334488459529
ADIPOQ,0.009439124487004106,0.009570556428619481,0.9307258126212796,0.9928334488459529
VILL,0.0010162204416650383,0.009569686680431712,0.9307320925333248,0.9928334488459529
CPSF3,-0.00027359781121751026,0.009568678265754478,0.9307393736753579,0.9928334488459529
DGKQ,-0.0038694547586476456,0.009554814420387824,0.9308394765507977,0.9928334488459529
BCL6B,0.006214578854797733,0.009542443381103096,0.9309288016367169,0.9928334488459529
RCBTB2,0.08616376783271448,0.009539323906763205,0.9309513259352667,0.9928334488459529
FAAP20,-0.016611295681063124,0.009533892850238044,0.9309905412418933,0.9928334488459529
GNPTG,0.015888215751416846,0.009531845288852736,0.931005325838427,0.9928334488459529
CCNYL1,0.01844830955638069,0.009526422745529685,0.9310444799009046,0.9928334488459529
FUZ,0.0012116474496775454,0.009524407914002948,0.9310590282523318,0.9928334488459529
TAP1,0.0062732069572014855,0.00952196510193097,0.9310766669229295,0.9928334488459529
ADGRE3,0.023939808481532147,0.009461361611225948,0.9315142736310315,0.9928334488459529
CSF3,-0.04985342974399062,0.009459956439464682,0.9315244203606032,0.9928334488459529
HEXB,0.005921438342778971,0.009437807848407193,0.9316843565313057,0.9928334488459529
NLK,-0.006507719366816494,0.009422211336947482,0.9317969814072083,0.9928476035769619
OLFM4,0.07482900136798906,0.009406926997357902,0.9319073533414217,0.9928476035769619
MYO1A,0.019542700801250732,0.00931977284133773,0.932536739205316,0.9928476035769619
CCT3,0.005686925933163963,0.009311033486694523,0.9325998529590356,0.9928476035769619
EXOC3L2,0.00934141098299785,0.00931042145149387,0.9326042729622024,0.9928476035769619
THAP3,-0.004748876294703928,0.009301220454212483,0.9326707210807458,0.9928476035769619
ZNF354C,-0.004455735782685167,0.009286537982250228,0.9327767564793158,0.9928476035769619
TONSL,-0.020637092046120773,0.009233283376886493,0.9331613659252511,0.99307948324713
COL6A6,0.044225131913230416,0.009196664754470068,0.9334258377327845,0.9932010987370097
TPBG,0.006859487981239007,0.00919073048734488,0.9334686976536173,0.9932010987370097
PCBD1,-0.02583545045925347,0.009139604193056483,0.9338379623578899,0.9932333806756513
HTRA2,0.007738909517295291,0.009108494151771772,0.9340626645455875,0.993294737815123
PTGS1,-0.017178034004299396,0.009077619307388249,0.9342856730483996,0.9933683250741234
SOX9,-0.027047097908931013,0.00904783872971469,0.934500782477804,0.9934060614256862
FMOD,0.0020324408833300766,0.009024132319927675,0.9346720206692769,0.9934060614256862
PPP2CA,-0.022337307015829585,0.009017863723911612,0.9347173010311125,0.9934060614256862
PRR14,-0.03894860269689271,0.009005127106297799,0.934809302917205,0.9934060614256862
CTH,0.016103185460230603,0.008986838022175848,0.9349414140727901,0.9934060614256862
VCAM1,0.013171780340042993,0.00897950066915365,0.9349944159194675,0.9934060614256862
BSDC1,-0.016259527066640612,0.008973185309641236,0.9350400355560929,0.9934060614256862
C9orf152,0.019327731092436976,0.008960687042867184,0.9351303186643434,0.9934060614256862
SMARCB1,-0.04537815126050421,0.008956181827844639,0.9351628629629907,0.9934060614256862
TRMT1L,0.024193863591948406,0.00895013277844016,0.9352065596174198,0.9934060614256862
ANKRD24,0.0026578073089701,0.00893187424754062,0.935338455340043,0.9934060614256862
FSIP2,0.03947625561852648,0.008896221906057647,0.9355960052504066,0.9934060614256862
MC3R,0.052159468438538206,0.00889003862302797,0.9356406735093918,0.9934060614256862
PDK1,0.008403361344537815,0.008884191894046597,0.9356829106727912,0.9934060614256862
H2BW2,-0.03890951729529021,0.008881689777352281,0.935700986186385,0.9934060614256862
ZNF679,-0.014442055892124292,0.00887233434059093,0.9357685709820538,0.9934060614256862
ATAT1,0.018936877076411958,0.008826072665378173,0.9361027775348508,0.9936417189305644
ZNF781,0.022943130740668363,0.00880774761065136,0.9362351656270665,0.9936576060389741
TRIAP1,-0.025210084033613446,0.00877583797738088,0.9364656986979025,0.9936576060389741
CLEC4C,0.010768028141489154,0.008763621309793324,0.9365539601353546,0.9936576060389741
DYNC2I1,0.04041430525698651,0.008752728689116586,0.9366326564114205,0.9936576060389741
NDUFS5,-0.06322063709204612,0.008733176206407253,0.9367739194026597,0.9936576060389741
SERPINB3,0.013992573773695526,0.008713289128255104,0.936917601787139,0.9936576060389741
PLCXD3,-0.007387140902872777,0.008704167194948615,0.9369835076251984,0.9936576060389741
HMGXB4,-0.0505374242720344,0.008687192944620286,0.9371061474697294,0.9936576060389741
EXO5,0.019679499706859487,0.00864915740851994,0.9373809615180247,0.9936576060389741
MLH3,0.01514559312096932,0.008627343384337917,0.9375385753360069,0.9936576060389741
ATP2A2,0.005960523744381474,0.008622403304558744,0.9375742694432757,0.9936576060389741
VAMP5,0.025659566152042214,0.008615469613917985,0.9376243684163209,0.9936576060389741
MAPK8IP3,0.019640414305256985,0.008612194099285313,0.9376480355385628,0.9936576060389741
EPM2AIP1,0.03806918116083643,0.008596129775923236,0.9377641085563886,0.9936576060389741
SLC30A6,-0.026636701192104748,0.008593746908969569,0.9377813261091925,0.9936576060389741
PARK7,-0.014578854797733045,0.008592537880425813,0.9377900620307638,0.9936576060389741
TMEM235,0.01229235880398671,0.008574538223417218,0.937920120699159,0.9936576060389741
PPP6C,-0.028669142075434823,0.008544397885205788,0.9381379069468634,0.9936576060389741
C17orf58,0.06413914402970491,0.008532860707659483,0.9382212727955404,0.9936576060389741
MICU2,0.039515341020128984,0.00849122518198283,0.9385221301439304,0.9936576060389741
KRT7,-0.021711940590189566,0.00848937868534817,0.9385354730858755,0.9936576060389741
FZD8,0.0017393003713113155,0.008433633601340647,0.9389382997706716,0.9936576060389741
NAA60,-0.024428376001563418,0.008428804123969473,0.9389731993986645,0.9936576060389741
DNAH9,0.031659175298026185,0.008426596983690861,0.9389891490664569,0.9936576060389741
SBNO2,0.011119796755911668,0.008425374066630666,0.938997986358712,0.9936576060389741
TYMP,-0.011471565370334181,0.008399789161597556,0.9391828748984826,0.9936576060389741
DLEC1,-0.05194449872972445,0.00839219740046811,0.9392377371495744,0.9936576060389741
KLF12,0.019034590580418214,0.008364266492066091,0.9394395837265627,0.9937594591852648
MINDY1,-0.00037131131522376396,0.008362268298859082,0.93945402409302,0.9937594591852648
TPSD1,-0.0019151846785225718,0.008293131500883635,0.9399536678132976,0.9940402249379143
POU2F3,0.015907758452218094,0.008288282666565278,0.9399887106566472,0.9940402249379143
SCMH1,-0.028473715067422318,0.008278413702532636,0.94006003465872,0.9940402249379143
NSD1,0.008168848934922807,0.008251638506648068,0.9402535440857369,0.994160693583853
SLC5A9,0.0492280633183506,0.008223634260199918,0.9404559397998971,0.9941986857263684
GCK,0.02724252491694352,0.008214440284881504,0.9405223884464344,0.9941986857263684
ACYP1,-0.014598397498534298,0.008199019276558294,0.9406338433378935,0.994228623318585
FKBP8,0.0029118624193863593,0.008161547972298377,0.940904670857903,0.9943412835222852
LARGE2,0.01629861246824311,0.008139916330824186,0.9410610187209747,0.9943488832700114
SLC25A14,0.028532343169826068,0.008120020225037886,0.9412048245537242,0.9943488832700114
PAWR,0.016259527066640612,0.008100974376199931,0.9413424866299828,0.9943488832700114
SLC39A12,-0.019015047879616963,0.008100546234219108,0.9413455812303552,0.9943488832700114
RUSC1,0.006937658784444011,0.00809839743145277,0.9413611127403676,0.9943488832700114
CELF1,0.034023842094977524,0.00809048648167359,0.9414182931400615,0.9943488832700114
ZNF653,-0.014148915380105532,0.008080121418317583,0.9414932123382815,0.9943488832700114
SORT1,0.02579636505765097,0.008073934130401677,0.9415379346082166,0.9943488832700114
DMBT1,-0.006937658784444011,0.008040971958817235,0.9417761911767265,0.9945007652922124
ETF1,-0.038694547586476453,0.008005576815985191,0.942032039398937,0.9946200091653628
PRKAB2,-0.024721516513582176,0.007975046142371406,0.9422527302890309,0.9946200091653628
DHX37,-0.024193863591948406,0.007950573354191562,0.9424296349147318,0.9946200091653628
CHST14,0.003595856947430135,0.007925548980872157,0.9426105296261479,0.9946718999839183
